undefined;Município;Grande Grupamento Atividade Econômica;Atividade Econômica;CNAE 2.0 Seção;CNAE 2.0 Divisão;CNAE 2.0 Grupo;CNAE 2.0 Classe;CNAE 2.0 Subclasse;Admitidos;Desligados;Saldo;Estoque;Variação Relativa;Tempo de Emprego;Ano_Ref;Mes_Ref
;Botucatu;Serviços;Administração pública, defesa, seguridade social, educação, saúde humana e serviços sociais;Educação;Educação;Outras Atividades de Ensino;;;;;;;;;2025;Outubro
;Botucatu;Serviços;Administração pública, defesa, seguridade social, educação, saúde humana e serviços sociais;Educação;Educação;Outras Atividades de Ensino;;;1;;;;;;2025;Outubro
;Botucatu;Serviços;Administração pública, defesa, seguridade social, educação, saúde humana e serviços sociais;Educação;Educação;Outras Atividades de Ensino;;;;;;;;;2025;Outubro
17;Botucatu;Serviços;Administração pública, defesa, seguridade social, educação, saúde humana e serviços sociais;Educação;Educação;Outras Atividades de Ensino;;;;;;;;;2025;Outubro
;Botucatu;Serviços;Administração pública, defesa, seguridade social, educação, saúde humana e serviços sociais;Educação;Educação;Outras Atividades de Ensino;;;0;1.0;-1;17;-0.055555555555555552;17;2025;Outubro
;Botucatu;Serviços;Administração pública, defesa, seguridade social, educação, saúde humana e serviços sociais;Educação;Educação;Outras Atividades de Ensino;;;;;;;;;2025;Outubro
;Botucatu;Serviços;Administração pública, defesa, seguridade social, educação, saúde humana e serviços sociais;Educação;Educação;Outras Atividades de Ensino;;;2;3.0;48;-0.020408163265306121;39.666666666666664;;2025;Outubro
23.551912568306012;Botucatu;Serviços;Administração pública, defesa, seguridade social, educação, saúde humana e serviços sociais;Saúde Humana e Serviços Sociais;;;;;;;;;;;2025;Outubro
23.310344827586206;Botucatu;Serviços;Administração pública, defesa, seguridade social, educação, saúde humana e serviços sociais;Saúde Humana e Serviços Sociais;Atividades de Atenção À Saúde Humana;;;;;;;;;;2025;Outubro
2.4285714285714284;Botucatu;Serviços;Administração pública, defesa, seguridade social, educação, saúde humana e serviços sociais;Saúde Humana e Serviços Sociais;Atividades de Atenção À Saúde Humana;Atividades de Apoio à Gestão de Saúde;;;;;;;;;2025;Outubro
2.4285714285714284;Botucatu;Serviços;Administração pública, defesa, seguridade social, educação, saúde humana e serviços sociais;Saúde Humana e Serviços Sociais;Atividades de Atenção À Saúde Humana;Atividades de Apoio à Gestão de Saúde;;;;;;;;;2025;Outubro
;Botucatu;Serviços;Administração pública, defesa, seguridade social, educação, saúde humana e serviços sociais;Saúde Humana e Serviços Sociais;Atividades de Atenção À Saúde Humana;Atividades de Apoio à Gestão de Saúde;;;3;7.0;-4;49;-0.075471698113207544;2.4285714285714284;2025;Outubro
21.788732394366196;Botucatu;Serviços;Administração pública, defesa, seguridade social, educação, saúde humana e serviços sociais;Saúde Humana e Serviços Sociais;Atividades de Atenção À Saúde Humana;;;;;;;;;;2025;Outubro
21.788732394366196;Botucatu;Serviços;Administração pública, defesa, seguridade social, educação, saúde humana e serviços sociais;Saúde Humana e Serviços Sociais;Atividades de Atenção À Saúde Humana;;;;;;;;;;2025;Outubro
;Botucatu;Serviços;Administração pública, defesa, seguridade social, educação, saúde humana e serviços sociais;Saúde Humana e Serviços Sociais;Atividades de Atenção À Saúde Humana;;;;3;;;;;;2025;Outubro
;Botucatu;Serviços;Administração pública, defesa, seguridade social, educação, saúde humana e serviços sociais;Saúde Humana e Serviços Sociais;Atividades de Atenção À Saúde Humana;;;;103;71.0;32;2631;0.012312427856868027;21.788732394366196;2025;Outubro
19.28;Botucatu;Serviços;Administração pública, defesa, seguridade social, educação, saúde humana e serviços sociais;Saúde Humana e Serviços Sociais;Atividades de Atenção À Saúde Humana;;;;;;;;;;2025;Outubro
19.28;Botucatu;Serviços;Administração pública, defesa, seguridade social, educação, saúde humana e serviços sociais;Saúde Humana e Serviços Sociais;Atividades de Atenção À Saúde Humana;;;;;;;;;;2025;Outubro
;Botucatu;Serviços;Administração pública, defesa, seguridade social, educação, saúde humana e serviços sociais;Saúde Humana e Serviços Sociais;Atividades de Atenção À Saúde Humana;;;;6;8.0;-2;143;-0.013793103448275862;21.5;2025;Outubro
;Botucatu;Serviços;Administração pública, defesa, seguridade social, educação, saúde humana e serviços sociais;Saúde Humana e Serviços Sociais;Atividades de Atenção À Saúde Humana;;;;3;0.0;3;42;0.076923076923076927;;2025;Outubro
;Botucatu;Serviços;Administração pública, defesa, seguridade social, educação, saúde humana e serviços sociais;Saúde Humana e Serviços Sociais;Atividades de Atenção À Saúde Humana;;;;4;2.0;2;124;0.016393442622950821;25;2025;Outubro
;Botucatu;Serviços;Administração pública, defesa, seguridade social, educação, saúde humana e serviços sociais;Saúde Humana e Serviços Sociais;Atividades de Atenção À Saúde Humana;;;;17;15.0;193;0.010471204188481676;17.333333333333332;;2025;Outubro
;Botucatu;Serviços;Administração pública, defesa, seguridade social, educação, saúde humana e serviços sociais;Saúde Humana e Serviços Sociais;Atividades de Atenção À Saúde Humana;;;;27;;;;;;2025;Outubro
;Botucatu;Serviços;Administração pública, defesa, seguridade social, educação, saúde humana e serviços sociais;Saúde Humana e Serviços Sociais;Atividades de Atenção À Saúde Humana;;;;2;;;;;;2025;Outubro
26.375;Botucatu;Serviços;Administração pública, defesa, seguridade social, educação, saúde humana e serviços sociais;Saúde Humana e Serviços Sociais;Atividades de Atenção À Saúde Humana;;;;;;;;;;2025;Outubro
26.375;Botucatu;Serviços;Administração pública, defesa, seguridade social, educação, saúde humana e serviços sociais;Saúde Humana e Serviços Sociais;Atividades de Atenção À Saúde Humana;;;;;;;;;;2025;Outubro
;Botucatu;Serviços;Administração pública, defesa, seguridade social, educação, saúde humana e serviços sociais;Saúde Humana e Serviços Sociais;Atividades de Atenção À Saúde Humana;;;;39;26.0;13;995;0.013238289205702648;24.346153846153847;2025;Outubro
;Botucatu;Serviços;Administração pública, defesa, seguridade social, educação, saúde humana e serviços sociais;Saúde Humana e Serviços Sociais;Atividades de Atenção À Saúde Humana;;;;57;38.0;19;1223;0.015780730897009966;27.763157894736842;2025;Outubro
22;Botucatu;Serviços;Administração pública, defesa, seguridade social, educação, saúde humana e serviços sociais;Saúde Humana e Serviços Sociais;Atividades de Atenção À Saúde Humana;;;;;;;;;;2025;Outubro
22;Botucatu;Serviços;Administração pública, defesa, seguridade social, educação, saúde humana e serviços sociais;Saúde Humana e Serviços Sociais;Atividades de Atenção À Saúde Humana;;;;;;;;;;2025;Outubro
;Botucatu;Serviços;Administração pública, defesa, seguridade social, educação, saúde humana e serviços sociais;Saúde Humana e Serviços Sociais;Atividades de Atenção À Saúde Humana;;;;1;2.0;-1;28;-0.034482758620689655;13;2025;Outubro
;Botucatu;Serviços;Administração pública, defesa, seguridade social, educação, saúde humana e serviços sociais;Saúde Humana e Serviços Sociais;Atividades de Atenção À Saúde Humana;;;;9;;;;;;2025;Outubro
;Botucatu;Serviços;Administração pública, defesa, seguridade social, educação, saúde humana e serviços sociais;Saúde Humana e Serviços Sociais;Atividades de Atenção À Saúde Humana;;;;1;0.0;1;37;0.027777777777777776;;2025;Outubro
;Botucatu;Serviços;Administração pública, defesa, seguridade social, educação, saúde humana e serviços sociais;Saúde Humana e Serviços Sociais;Atividades de Atenção À Saúde Humana;;;;1;;;;;;2025;Outubro
;Botucatu;Serviços;Administração pública, defesa, seguridade social, educação, saúde humana e serviços sociais;Saúde Humana e Serviços Sociais;Atividades de Atenção À Saúde Humana;;;;7;;;;;;2025;Outubro
;Botucatu;Serviços;Administração pública, defesa, seguridade social, educação, saúde humana e serviços sociais;Saúde Humana e Serviços Sociais;Atividades de Atenção À Saúde Humana;;;;0;1.0;-1;14;-0.066666666666666666;40;2025;Outubro
64;Botucatu;Serviços;Administração pública, defesa, seguridade social, educação, saúde humana e serviços sociais;Saúde Humana e Serviços Sociais;Atividades de Atenção À Saúde Humana;;;;;;;;;;2025;Outubro
64;Botucatu;Serviços;Administração pública, defesa, seguridade social, educação, saúde humana e serviços sociais;Saúde Humana e Serviços Sociais;Atividades de Atenção À Saúde Humana;;;;;;;;;;2025;Outubro
;Botucatu;Serviços;Administração pública, defesa, seguridade social, educação, saúde humana e serviços sociais;Saúde Humana e Serviços Sociais;Atividades de Atenção À Saúde Humana;;;;1;2.0;44;-0.022222222222222223;108.5;;2025;Outubro
;Botucatu;Serviços;Administração pública, defesa, seguridade social, educação, saúde humana e serviços sociais;Saúde Humana e Serviços Sociais;Atividades de Atenção À Saúde Humana;;;;7;1.0;6;83;0.07792207792207792;3;2025;Outubro
;Botucatu;Serviços;Administração pública, defesa, seguridade social, educação, saúde humana e serviços sociais;Saúde Humana e Serviços Sociais;Atividades de Atenção À Saúde Humana;;;;1;0.0;51;0;36;;2025;Outubro
;Botucatu;Serviços;Administração pública, defesa, seguridade social, educação, saúde humana e serviços sociais;Saúde Humana e Serviços Sociais;Atividades de Atenção À Saúde Humana;;;;24;;;;;;2025;Outubro
;Botucatu;Serviços;Administração pública, defesa, seguridade social, educação, saúde humana e serviços sociais;Saúde Humana e Serviços Sociais;Atividades de Atenção À Saúde Humana;;;;2;;;;;;2025;Outubro
;Botucatu;Serviços;Administração pública, defesa, seguridade social, educação, saúde humana e serviços sociais;Saúde Humana e Serviços Sociais;Atividades de Atenção À Saúde Humana;;;;1;0.0;1;7;0.16666666666666666;;2025;Outubro
;Botucatu;Serviços;Administração pública, defesa, seguridade social, educação, saúde humana e serviços sociais;Saúde Humana e Serviços Sociais;Atividades de Atenção À Saúde Humana;;;;10;0.1111111111111111;;;;;2025;Outubro
30;Botucatu;Serviços;Administração pública, defesa, seguridade social, educação, saúde humana e serviços sociais;Saúde Humana e Serviços Sociais;Atividades de Atenção À Saúde Humana Integradas com Assistência Social, Prestadas em Residências Coletivas e Particulares;;;;;;;;;;2025;Outubro
30;Botucatu;Serviços;Administração pública, defesa, seguridade social, educação, saúde humana e serviços sociais;Saúde Humana e Serviços Sociais;Atividades de Atenção À Saúde Humana Integradas com Assistência Social, Prestadas em Residências Coletivas e Particulares;;;;;;;;;;2025;Outubro
30;Botucatu;Serviços;Administração pública, defesa, seguridade social, educação, saúde humana e serviços sociais;Saúde Humana e Serviços Sociais;Atividades de Atenção À Saúde Humana Integradas com Assistência Social, Prestadas em Residências Coletivas e Particulares;;;;;;;;;;2025;Outubro
;Botucatu;Serviços;Administração pública, defesa, seguridade social, educação, saúde humana e serviços sociais;Saúde Humana e Serviços Sociais;Atividades de Atenção À Saúde Humana Integradas com Assistência Social, Prestadas em Residências Coletivas e Particulares;;;;2;;;;;;2025;Outubro
;Botucatu;Serviços;Administração pública, defesa, seguridade social, educação, saúde humana e serviços sociais;Saúde Humana e Serviços Sociais;Atividades de Atenção À Saúde Humana Integradas com Assistência Social, Prestadas em Residências Coletivas e Particulares;;;;6;3.0;3;126;0.024390243902439025;30;2025;Outubro
;Botucatu;Serviços;Administração pública, defesa, seguridade social, educação, saúde humana e serviços sociais;Saúde Humana e Serviços Sociais;Atividades de Atenção À Saúde Humana Integradas com Assistência Social, Prestadas em Residências Coletivas e Particulares;;;;;;;;;;2025;Outubro
;Botucatu;Serviços;Administração pública, defesa, seguridade social, educação, saúde humana e serviços sociais;Saúde Humana e Serviços Sociais;Atividades de Atenção À Saúde Humana Integradas com Assistência Social, Prestadas em Residências Coletivas e Particulares;;;;6;;;;;;2025;Outubro
;Botucatu;Serviços;Administração pública, defesa, seguridade social, educação, saúde humana e serviços sociais;Saúde Humana e Serviços Sociais;Atividades de Atenção À Saúde Humana Integradas com Assistência Social, Prestadas em Residências Coletivas e Particulares;;;;;;;;;;2025;Outubro
;Botucatu;Serviços;Administração pública, defesa, seguridade social, educação, saúde humana e serviços sociais;Saúde Humana e Serviços Sociais;Atividades de Atenção À Saúde Humana Integradas com Assistência Social, Prestadas em Residências Coletivas e Particulares;;;;;;;;;;2025;Outubro
;Botucatu;Serviços;Administração pública, defesa, seguridade social, educação, saúde humana e serviços sociais;Saúde Humana e Serviços Sociais;Atividades de Atenção À Saúde Humana Integradas com Assistência Social, Prestadas em Residências Coletivas e Particulares;;;;1;0.0;1;13;0.083333333333333329;;2025;Outubro
27.333333333333332;Botucatu;Serviços;Administração pública, defesa, seguridade social, educação, saúde humana e serviços sociais;Saúde Humana e Serviços Sociais;Serviços de Assistência Social sem Alojamento;;;;;;;;;;2025;Outubro
27.333333333333332;Botucatu;Serviços;Administração pública, defesa, seguridade social, educação, saúde humana e serviços sociais;Saúde Humana e Serviços Sociais;Serviços de Assistência Social sem Alojamento;;;;;;;;;;2025;Outubro
